text,embedding,metadata,level
"QUY ĐỊNH Về việc miễn, giảm học phí, hỗ trợ chi phí học tập, hỗ trợ học tập cho sinh viên Đại học Bách khoa Hà Nội /2023 
Chương I NHỮNG QUY ĐỊNH CHUNG
Điều 1. Mục đích
Quy định này nhằm mục đích cụ thể hóa các chính sách về việc miễn giảm học phí, hỗ trợ chi phí học tập, hỗ trợ học tập cho sinh viên Đại học Bách khoa Hà Nội (sau đây viết tắt là ĐHBK Hà Nội) được quy định tại Nghị định số 81/2021/NĐ-CP ngày 27/8/2021 của Chính phủ, Quyết định số 66/2013/QĐ-TTg ngày 11/11/2013 của Thủ tướng Chính phủ và Nghị định số 57/2017/NĐ-CP ngày 09/5/2017 của Chính phủ.
Điều 2. Phạm vi điều chỉnh và đối tượng áp dụng","[-4.69504185e-02 -1.78710118e-01 -2.33825013e-01  1.17287211e-01
  6.28033578e-02  2.07732052e-01  7.06937537e-02  3.84432316e-01
 -3.00848074e-02 -2.41244838e-01  2.33647257e-01 -4.10655290e-01
  2.01019540e-01 -1.48143798e-01  1.66493297e-01  1.39010474e-01
  1.77399963e-01 -2.03334000e-02 -2.16683358e-01 -1.67821884e-01
  3.01498264e-01  8.79148778e-04 -8.00682157e-02 -3.05281412e-02
 -2.43890226e-01  3.86820734e-01  2.51667917e-01  5.90143017e-02
 -2.13491902e-01  4.69437428e-03  1.91039607e-01 -3.24430615e-01
  2.94237971e-01 -2.47747824e-01  2.73610502e-01 -2.30026315e-04
 -3.32756415e-02  1.21001557e-01  3.71145397e-01 -1.44713530e-02
 -6.84601143e-02 -2.08584532e-01  1.29413530e-01 -6.23706914e-02
  1.00789040e-01 -5.00932746e-02  1.48634076e-01  1.29785702e-01
  1.77038506e-01 -6.03516921e-02 -2.34146953e-01  2.08903953e-01
  4.17534471e-01  3.99980769e-02  1.18316628e-01 -8.20118412e-02
 -3.09293121e-01  9.85646322e-02  5.06553985e-02  1.44507801e-02
  3.28430384e-02 -3.17936033e-01 -2.83921957e-02  9.54401493e-02
  1.31552950e-01 -5.80040634e-01 -1.12655526e-02 -8.97959843e-02
  3.58095407e-01 -8.52435548e-03 -2.44410366e-01  4.38083440e-01
 -7.23759085e-02 -4.21400249e-01  2.77836978e-01  2.66747355e-01
  2.97672361e-01 -1.93307191e-01  1.14350259e-01  5.79830371e-02
  4.12299037e-01  1.19738325e-01  1.57643929e-01 -2.03348964e-01
 -9.18904915e-02  9.55907721e-03 -1.54539019e-01 -9.11350772e-02
  1.29777521e-01 -3.35235983e-01  1.41874701e-01 -6.33897260e-02
  1.12295561e-01  9.16843265e-02 -2.74230074e-02 -1.23269811e-01
  3.26813906e-01 -7.73985684e-02  1.99635290e-02  4.33403067e-02
  2.50393748e-01 -3.27432364e-01  2.06882402e-01  4.84076776e-02
 -1.68104842e-01  3.00921470e-01  1.67893916e-01  1.70398742e-01
  9.19718668e-02  2.30296534e-02  2.09062416e-02 -5.59685677e-02
 -8.02536160e-02  5.75027578e-02 -1.32390499e-01 -2.22505286e-01
  4.35898900e-02 -1.39802853e-02 -1.05013423e-01 -1.13182835e-01
 -1.03816345e-01 -1.79007038e-01  1.79726034e-01 -6.85190707e-02
 -1.16150521e-01  5.55911809e-02 -7.44892582e-02 -2.56708056e-01
  4.30978596e-01 -1.17954299e-01  2.43803918e-01 -1.54040202e-01
 -1.36200860e-01 -6.27087876e-02 -1.96948081e-01  3.54093522e-01
  9.62717831e-03  9.03368592e-02 -1.67490076e-02  1.69842586e-01
 -1.64653629e-01 -2.63359427e-01  3.53291957e-03 -7.82112852e-02
  3.07577029e-02 -9.14638415e-02 -7.61013851e-02  1.94121048e-01
  1.08076826e-01 -1.82789251e-01 -3.16260336e-03  2.63291001e-01
  2.88184974e-02  8.99397805e-02 -2.16256976e-02 -1.08218290e-01
 -1.28811955e-01  1.30699247e-01 -4.28716362e-01 -1.52751490e-01
  1.63697690e-01  5.15786350e-01 -3.34701568e-01  5.15628636e-01
 -2.19332740e-01 -1.04127184e-01  1.58668488e-01 -1.23140067e-01
  2.51341611e-01 -3.25435787e-01  1.90266699e-01  2.46606424e-01
 -2.45624885e-01  1.03534386e-02 -2.25768089e-01  2.03898892e-01
  1.30352229e-01  2.88823694e-01  1.74241439e-02 -2.64527071e-02
 -2.07404122e-01 -1.02078512e-01 -1.37561709e-02  4.71834302e-01
  2.95069396e-01  1.48458809e-01  1.75818309e-01 -2.16657653e-01
 -1.05271144e-02  8.82441029e-02  1.07589759e-01 -1.46476209e-01
 -8.65382329e-02 -2.09451258e-01  1.90283105e-01 -1.12511732e-01
  2.31950864e-01  3.56714934e-01  6.55047521e-02  4.56788689e-02
  1.71062797e-01 -1.44570604e-01  1.13146745e-01 -2.54977494e-01
 -1.81182593e-01  4.15536523e-01 -2.80053049e-01  1.90090001e-01
  1.43898070e-01  2.90315926e-01  1.91916153e-01  3.02796155e-01
 -1.65977523e-01  2.24565566e-01  3.28044772e-01 -6.25219196e-02
 -2.02382747e-02  3.42778563e-01 -4.68280894e-04 -2.36547723e-01
 -1.21215232e-01  5.41561306e-01  1.29861787e-01  2.18069926e-02
 -5.48639819e-02 -4.10785705e-01  2.19923615e-01 -3.93159896e-01
  1.92362517e-01 -1.49221539e-01 -2.24792957e-01  2.97535539e-01
  4.60324287e-02  1.84172601e-01 -4.75024655e-02 -5.37645966e-02
  1.01620704e-02 -2.64852703e-01  1.14547744e-01  1.58628430e-02
  4.50384431e-02 -4.79994155e-02  1.92728579e-01 -9.13980380e-02
 -3.52568388e-01  3.40944558e-01  8.65147784e-02  1.08978584e-01
  7.33992027e-04  5.49877845e-02 -4.26229566e-01  2.02098504e-01
  4.46304679e-02  1.62020162e-01 -1.67778820e-01 -2.11086541e-01
  2.41010457e-01 -3.15798432e-01 -2.06269532e-01  2.76270181e-01
  4.10550274e-02 -1.98371969e-02  1.09618895e-01  2.98757732e-01
  7.93538541e-02  3.59729938e-02  2.95356721e-01  1.44172870e-02
  2.47616336e-01  1.73668414e-01  1.37647107e-01  3.17146361e-01
  1.92010209e-01 -4.07684833e-01 -2.49038771e-01 -3.89353335e-01
  3.55487466e-01  3.08524132e-01  3.77497301e-02  1.92025095e-01
  4.92290631e-02 -2.50342134e-02 -1.54319972e-01 -2.34296158e-01
  2.88535565e-01  1.60493374e-01  4.19690013e-01 -9.30424333e-02
 -1.71616990e-02  2.22347215e-01  8.60804096e-02  2.46764526e-01
 -3.15712392e-01  1.02840275e-01  1.32455543e-01  2.41300598e-01
 -3.36620957e-02  1.58242568e-01  1.48012452e-02 -1.17348306e-01
 -1.28388733e-01  2.47171193e-01 -8.22797865e-02  1.49884731e-01
 -1.92666322e-01  2.32375428e-01 -6.18667483e-01 -9.44325849e-02
  4.57969755e-01  2.89140195e-01 -2.25296885e-01  2.54388124e-01
 -1.67119578e-01  1.71716973e-01 -5.40167689e-02  3.72213647e-02
 -7.20460340e-02 -1.11696325e-01  2.43556023e-01  2.61069924e-01
 -2.22196698e-01  8.29207450e-02  1.01711769e-02 -1.87849581e-01
 -2.83438623e-01  1.20225828e-02  3.09561163e-01  6.40007734e-01
  3.98458205e-02  2.99410056e-02  1.72379926e-01 -2.69626468e-01
  2.11637348e-01  3.25782271e-03  2.67032772e-01  8.30258131e-02
 -2.04847395e-01 -2.13643029e-01 -2.48902157e-01  3.18967223e-01
 -3.26231793e-02  3.00243422e-02  8.30091760e-02  2.25391179e-01
 -2.49818251e-01 -4.52531040e-01  3.19886506e-01 -1.47901818e-01
  2.56623118e-03  9.29112062e-02 -1.63526833e-01 -1.94208905e-01
 -6.37049228e-02 -2.25240678e-01  5.29994071e-02 -3.42916012e-01
  2.23969564e-01  3.82800549e-01  2.48686031e-01  4.09730822e-01
  2.90417373e-01 -2.84070075e-02 -3.53339791e-01 -9.99783874e-02
  2.01818168e-01 -2.97577322e-01  2.99279332e-01 -2.38093853e-01
  1.86646760e-01  1.20642930e-01 -1.75745219e-01  7.04079717e-02
  4.88916896e-02  8.23439751e-03  5.65442264e-01  9.69024524e-02
  1.91324830e-01 -4.73521240e-02 -9.80296135e-02  2.46526688e-01
 -2.72413939e-01  2.53788143e-01  2.42375985e-01  1.10529736e-01
 -1.51007488e-01 -1.38810247e-01 -1.42548913e-02  2.46983141e-01
  2.57876933e-01 -1.43490404e-01  8.55289027e-03  3.07546314e-02
  1.15129113e-01  2.27110870e-02  9.03097838e-02  1.44533947e-01
  4.36128723e-03 -7.64425918e-02 -1.46717519e-01 -1.13808885e-02
 -2.07008809e-01 -1.46770954e-01  6.06139183e-01 -1.90218881e-01
  1.74931344e-02 -3.42772007e-02 -3.64187926e-01  3.21939498e-01
 -2.86855479e-03 -2.03019932e-01 -3.66496518e-02  3.67335111e-01
  5.71129881e-02  2.70384789e-01  1.48434583e-02  3.46951075e-02
  5.27244247e-02 -4.33014482e-02  2.28818253e-01  7.72343650e-02
  4.80470091e-01 -1.24168150e-01 -6.11312464e-02  1.06127635e-01
  1.82323661e-02  1.56770140e-01 -2.42905021e-01 -1.44788157e-02
 -2.12684229e-01  3.77418220e-01  2.36100152e-01 -2.21042223e-02
  1.14267245e-01  1.12473518e-01  2.47480989e-01  1.33953039e-02
  2.46978804e-01  2.96201527e-01  1.41047627e-01 -1.59345910e-01
  4.47655231e-01 -1.29003450e-01  2.59406716e-01 -2.09370852e-01
 -1.03781886e-01  1.94259346e-01  2.91100442e-01 -1.79501668e-01
  1.00529462e-01  2.32717887e-01  6.55901879e-02 -5.08979678e-01
 -9.20001194e-02  9.63766314e-03 -3.12940367e-02  1.06895141e-01
 -2.09944963e-01  2.86573231e-01  1.23097569e-01 -1.48888215e-01
 -2.83786207e-01  5.12535393e-01  4.27026674e-02  7.77782351e-02
 -3.65013510e-01 -1.23839676e-01 -1.46902680e-01 -4.65522101e-03
  1.91183912e-03  4.45087664e-02  3.36574242e-02 -4.87771630e-02
  6.55436590e-02  2.56782711e-01  3.28151554e-01  1.14412248e-01
  5.24257958e-01  2.08541557e-01  7.98855722e-02  1.16672948e-01
 -1.77088976e-01  5.30938571e-03 -1.46118090e-01  1.96251813e-02
 -2.45437175e-01  2.03930989e-01  1.41432077e-01 -1.57053947e-01
  1.61568541e-02  1.59389272e-01  8.60371590e-02 -1.05046146e-01
  1.49571355e-02  4.95456494e-02 -1.90433994e-01  2.93069303e-01
 -1.47156194e-01 -8.92682653e-03 -1.47195771e-01  4.70998028e-04
 -9.87798721e-02 -1.30568206e-01  1.16248667e-01  2.02267006e-01
  9.18360800e-02 -3.40908766e-01  6.01051152e-02  2.91591227e-01
 -2.67944247e-01 -9.00328346e-03 -2.41841283e-02  3.65876347e-01
 -6.95396885e-02  2.17568874e-02 -1.97786182e-01 -1.73444822e-02
  2.30513826e-01  1.26674309e-01 -2.79360086e-01 -2.84347646e-02
  1.45217627e-01 -6.02839366e-02 -1.96449570e-02 -1.38267443e-01
 -1.96323320e-01  4.07966375e-01 -2.20138341e-01 -1.39167726e-01
 -9.85726565e-02 -2.82099187e-01  5.14586866e-02 -7.42577687e-02
 -3.32835317e-02 -2.19190136e-01 -2.68623203e-01  2.67643183e-01
  1.18011542e-01  3.72327818e-03 -3.41293573e-01 -1.31465062e-01
  1.07452527e-01 -4.52485621e-01  1.38201848e-01 -1.04625717e-01
  1.60526901e-01  3.09547484e-01  3.48960578e-01 -2.30050281e-01
  1.81965500e-01  1.47297949e-01  2.43066147e-01 -1.80909202e-01
  1.34934917e-01 -5.69012985e-02 -3.77702475e-01  2.76229251e-02
  1.84556767e-02  1.04331136e-01  1.93144847e-02  1.28549058e-02
  4.77320142e-02 -1.80229783e-01 -1.03411190e-02  2.28529751e-01
  1.03782371e-01  3.46014112e-01 -1.18483908e-01 -1.28889456e-01
  7.20160306e-02  6.22552037e-02  4.31011729e-02 -1.97632372e-01
 -7.67006055e-02  9.08905268e-02  3.44639271e-01 -1.52165160e-01
  1.38699681e-01 -1.30418941e-01 -7.80822560e-02  2.89182756e-02
 -1.52247235e-01  2.37139702e-01 -9.48050991e-02  1.28102871e-02
 -6.78024366e-02  3.44768792e-01 -1.44550741e-01 -2.44404748e-01
  5.18965647e-02  1.07164562e-01  2.26429388e-01  3.70958954e-01
  3.94991264e-02 -1.09164923e-01  9.98009220e-02 -3.86674590e-02
  2.97629628e-02 -3.84125076e-02  2.95951236e-02  1.77179515e-01
 -3.50395180e-02 -5.88470362e-02  4.62168634e-01  1.61734149e-01
  3.63084003e-02  1.93664894e-01 -6.46953955e-02  2.48259678e-01
 -9.46531668e-02 -1.17190808e-01  2.14038968e-01 -6.13286719e-02
  2.30795458e-01 -4.81251143e-02 -1.27384409e-01 -3.18724990e-01
  3.46523039e-02  2.18590438e-01 -1.58941776e-01 -2.63760448e-01
 -2.33411372e-01 -4.96812724e-02 -1.58416241e-01 -3.24430391e-02
  1.31861746e-01  7.56176651e-01 -3.41851264e-02 -2.99242646e-01
  2.44765840e-02  2.77375907e-01 -1.11923195e-01  1.64641544e-01
  2.12846130e-01  1.42052963e-01  6.05970919e-02 -6.78158179e-02
  2.63269246e-02 -1.23821177e-01  1.99962750e-01  2.73339450e-01
  6.51255772e-02 -5.29153526e-01 -3.31161201e-01 -2.18408387e-02
 -4.70717177e-02  5.33338070e-01 -2.04567239e-02  2.26845220e-01
  1.40692160e-01  7.64521882e-02 -3.52968760e-02  7.45131448e-02
  5.67949452e-02 -7.17392266e-02 -2.09506363e-01 -1.32212877e-01
  1.90475330e-01  5.25676683e-02 -1.09859966e-01  3.20487440e-01
  1.95348844e-01 -1.50528867e-02 -2.97747791e-01 -2.35136673e-01
  1.77904472e-01  2.47881506e-02  1.94758967e-01 -5.69063783e-01
  7.16529116e-02  6.05360083e-02  2.71889716e-01  4.15657818e-01
  4.02841568e-01  3.74145748e-04 -1.73607424e-01  3.49875301e-01
 -3.79761308e-02  1.88114092e-01 -1.49316087e-01 -3.38297058e-03
 -2.80988336e-01 -2.46806711e-01 -3.38954777e-01  4.98552412e-01
 -2.32986331e-01  3.02353829e-01  2.57791013e-01 -7.45955929e-02
  1.84305161e-01  3.48420501e-01  1.38571829e-01  2.47012317e-01
  9.27649885e-02  2.60252982e-01 -1.48833752e-01 -5.06571755e-02
  1.60828918e-01  2.56406128e-01  1.95943430e-01 -4.52532083e-01
  2.70855606e-01  1.69384032e-01  2.24454775e-01  6.70993030e-02
  6.30370975e-02  3.56533080e-01  2.62171179e-01 -2.17780974e-02
  8.86040628e-02  4.15506847e-02  1.00201756e-01  4.34126668e-02
  1.75902858e-01  1.12051733e-01  2.54014403e-01  5.70166111e-02
  1.72278300e-01  6.44860603e-03  2.51595855e-01  2.10972324e-01
 -2.11708085e-03 -1.34306967e-01 -6.03575826e-01  1.70905353e-03
  1.01103768e-01  1.72326982e-01  1.44318938e-01 -1.20293789e-01
 -5.42669706e-02  1.20650582e-01  6.89942539e-02  2.40950570e-01
  1.71659663e-01  6.02283552e-02  1.09952554e-01  6.53329818e-03
  7.21943658e-03  1.42531738e-01  1.07690416e-01  2.84589589e-01
  1.56959191e-01  4.78668883e-02  7.52513111e-02 -2.66336083e-01
 -3.27871740e-02  8.25072378e-02  1.43540531e-01  1.74361110e-01
  6.91895634e-02  1.09595194e-01 -8.98436010e-02 -1.49514049e-01
  1.47319689e-01  6.56196754e-03  1.43311113e-01 -1.70015827e-01
  2.42418870e-01  5.64583540e-02  1.15549728e-01 -1.18189543e-01
  4.23554420e-01 -6.14496954e-02  2.31856167e-01 -1.12078935e-01
 -7.58365169e-02  2.71668643e-01 -3.20726007e-01  6.48302138e-02]","{'source': 'Quy định miễn giảm học phí 2023.txt', 'id': '0'}",0
